component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C00115,A_L02,DIGITAL_CMOS,CMOS_A,1.441327,1.45542,0.018094,0.018472,101.963714,102.818965,9.108377,9.168299,7.827015,7.887484,7.134813,7.194757,1.479792,0.01905,105.57951,9.438631,8.154537,7.502167
C00116,A_L02,DIGITAL_CMOS,CMOS_A,1.865365,1.877998,0.024167,0.024375,96.193876,96.100714,9.096788,9.174697,8.021873,8.038656,7.266653,7.196146,1.927937,0.026215,97.784694,9.226536,8.142581,7.263951
C00117,A_L02,DIGITAL_CMOS,CMOS_A,1.492953,1.508586,0.020865,0.021221,91.539761,91.655671,9.202276,9.194181,7.955177,8.051199,7.820787,7.850012,1.52112,0.021475,92.396608,9.255738,8.101956,7.93513
C00118,A_L02,DIGITAL_CMOS,CMOS_A,1.776264,1.793624,0.026912,0.027114,94.554518,94.222303,9.584092,9.677331,7.992335,7.98909,7.444538,7.425919,1.764022,0.027218,95.056841,9.860652,8.311665,7.833674
C00119,A_L02,DIGITAL_CMOS,CMOS_A,1.665574,1.698473,0.016907,0.017253,91.474773,92.346616,8.941702,8.968108,7.902798,7.896903,7.691779,7.706795,1.750667,0.018332,94.527353,8.957319,7.986952,7.829686
C00120,A_L02,DIGITAL_CMOS,CMOS_A,1.58252,1.582998,0.015554,0.015714,95.540328,95.938596,8.458034,8.511678,7.642495,7.668968,7.019641,7.080095,1.630822,0.015772,97.982769,8.585456,7.632654,7.026319
C00121,A_L02,DIGITAL_CMOS,CMOS_A,1.274613,1.257209,0.016364,0.016023,92.778927,93.201233,8.809063,8.824245,7.092591,7.084708,7.203472,7.263046,1.270771,0.0165,93.290373,8.870089,7.133453,7.276132
C00122,A_L02,DIGITAL_CMOS,CMOS_A,1.229238,1.232019,0.014342,0.014533,86.912334,87.45766,9.199296,9.22389,8.174808,8.160268,7.690765,7.657259,1.230348,0.01491,90.021198,9.218261,8.190098,7.785883
C00123,A_L02,DIGITAL_CMOS,CMOS_A,1.418097,1.420397,0.0179,0.017991,99.685778,100.274258,8.990188,9.009359,7.792333,7.786678,7.796866,7.811445,1.428507,0.018051,99.843965,9.333952,8.131666,7.989874
C00124,A_L02,DIGITAL_CMOS,CMOS_A,1.66869,1.664559,0.019724,0.019372,84.868958,84.776924,8.641048,8.713773,8.211027,8.295459,8.030396,8.045229,1.651808,0.019701,84.378205,8.849787,8.456221,8.291098
C00125,A_L02,DIGITAL_CMOS,CMOS_A,1.511416,1.5085,0.023101,0.023329,89.165237,89.894326,9.290188,9.366986,7.834747,7.881027,6.85788,6.942078,1.505176,0.02342,90.35907,9.55884,8.127726,7.11583
C00126,A_L02,DIGITAL_CMOS,CMOS_A,1.194929,1.207443,0.010218,0.010392,92.261096,93.171803,9.328268,9.303784,8.587759,8.605666,7.753319,7.730985,1.238597,0.010819,94.115376,9.451866,8.735284,7.937664
C00127,A_L02,DIGITAL_CMOS,CMOS_A,1.566103,1.531367,0.018155,0.018568,98.118113,98.364535,9.175517,9.16949,7.424931,7.424882,7.372031,7.309284,1.600149,0.019273,99.768852,9.194291,7.465539,7.420508
C00128,A_L02,DIGITAL_CMOS,CMOS_A,1.245156,1.20649,0.013303,0.013404,94.59743,93.595705,9.032199,9.164849,7.912021,7.979993,7.375546,7.425578,1.245609,0.013555,94.354772,9.183151,7.986013,7.530504
C00129,A_L02,DIGITAL_CMOS,CMOS_A,1.232273,1.227898,0.020975,0.021254,90.659185,89.193721,9.007505,9.051709,8.008228,8.092002,7.452696,7.521232,1.237959,0.021108,89.812715,9.440214,8.226039,7.779813
C00130,A_L02,DIGITAL_CMOS,CMOS_A,1.120372,1.107324,0.015889,0.015878,88.388335,89.024228,9.386255,9.386856,8.144373,8.225548,7.162663,7.294533,1.093356,0.016208,89.217065,9.533144,8.327249,7.437892
C00131,A_L02,DIGITAL_CMOS,CMOS_A,1.289164,1.317536,0.01818,0.019181,92.745597,93.49403,9.221094,9.219017,8.476766,8.419588,7.275845,7.262567,1.353802,0.020162,93.897816,9.298187,8.566469,7.232564
C00132,A_L02,DIGITAL_CMOS,CMOS_A,1.211237,1.239498,0.012394,0.012521,94.814601,95.843419,8.948165,9.079807,7.857259,7.797641,7.055404,7.06003,1.236686,0.012738,96.539091,9.323616,8.024388,7.27458
C00133,A_L02,DIGITAL_CMOS,CMOS_A,1.322504,1.329893,0.021892,0.022314,96.053882,96.444291,8.835411,8.850159,8.450983,8.439903,7.280468,7.303443,1.375247,0.023445,98.073707,9.099814,8.571711,7.453968
C00134,A_L02,DIGITAL_CMOS,CMOS_A,1.39839,1.432452,0.027143,0.0271,95.281213,95.822147,9.225898,9.224676,8.464666,8.360319,7.947681,7.867334,1.451947,0.029172,97.682593,9.311629,8.363794,7.929276
C00135,A_L02,DIGITAL_CMOS,CMOS_A,1.578116,1.582472,0.021712,0.02175,101.012128,101.808491,8.994321,8.987895,8.041179,8.082075,7.368797,7.361074,1.586536,0.021839,101.767485,9.199919,8.343874,7.726283
C00136,A_L02,DIGITAL_CMOS,CMOS_A,1.610355,1.574949,0.018045,0.018054,94.617687,94.035319,9.098828,9.060608,7.676979,7.604177,7.040874,7.053879,1.572451,0.017967,94.095945,9.143741,7.687344,7.042834
C00137,A_L02,DIGITAL_CMOS,CMOS_A,1.609768,1.592526,0.023211,0.023166,96.326378,95.294572,8.743621,8.871314,7.48137,7.481413,7.102379,7.184492,1.584783,0.023441,95.951733,9.056921,7.686614,7.351271
C00138,A_L02,DIGITAL_CMOS,CMOS_A,1.342726,1.368261,0.02174,0.022091,93.250259,94.84519,8.876946,8.931368,8.396593,8.437511,7.813037,7.796532,1.402095,0.02283,95.404464,8.920553,8.475648,7.780808
C00139,A_L02,DIGITAL_CMOS,CMOS_A,1.231358,1.210155,0.013752,0.013753,101.748345,100.986146,9.200697,9.272765,7.913011,7.938192,7.492791,7.564855,1.24285,0.01425,102.145823,9.31934,7.949803,7.687274
C00140,A_L02,DIGITAL_CMOS,CMOS_A,1.37909,1.386321,0.018881,0.01863,90.842865,91.151697,8.963045,8.937457,7.851569,7.86404,7.584321,7.601469,1.422067,0.018974,92.36687,8.985154,7.917733,7.672519
C00141,A_L02,DIGITAL_CMOS,CMOS_A,1.300635,1.304405,0.020416,0.020461,92.812672,92.754981,8.978728,8.969341,7.979208,7.980687,7.204312,7.149476,1.288436,0.020532,93.994813,9.064854,8.080901,7.21404
C00142,A_L02,DIGITAL_CMOS,CMOS_A,1.460531,1.489832,0.012857,0.013081,102.123772,102.656626,9.150815,9.063696,7.737311,7.679764,7.629083,7.703026,1.520763,0.013489,105.441343,9.175489,7.717547,7.652086
C00143,A_L02,DIGITAL_CMOS,CMOS_A,1.195164,1.225224,0.019865,0.020154,97.161125,97.294421,8.965284,8.988269,7.273643,7.309684,7.176009,7.220444,1.226897,0.020743,98.878665,9.045417,7.432461,7.201275
C00144,A_L02,DIGITAL_CMOS,CMOS_A,1.513202,1.516708,0.018234,0.018744,90.954087,90.622929,9.154495,9.182344,7.63722,7.664706,6.965386,6.962998,1.588928,0.019622,92.815302,9.163084,7.700233,6.994156
C00145,A_L02,DIGITAL_CMOS,CMOS_A,2.173109,2.152238,0.023608,0.023885,97.315575,97.457487,9.090787,9.181517,8.184511,8.17094,7.175442,7.13681,2.169302,0.032146,96.818825,9.231284,8.209258,7.17565
C00146,A_L02,DIGITAL_CMOS,CMOS_A,1.580405,1.574027,0.023458,0.023591,93.143483,92.493394,9.209814,9.280485,8.724599,8.83517,8.005253,8.146154,1.548554,0.027817,92.951348,10.666812,9.099373,10.40473
C00147,A_L02,DIGITAL_CMOS,CMOS_A,1.434837,1.442105,0.015843,0.016094,94.950098,95.316612,8.866927,8.950604,7.257644,7.379276,6.76345,6.926935,1.539189,0.017368,97.924542,9.107848,7.608444,6.940114
C00148,A_L02,DIGITAL_CMOS,CMOS_A,1.355188,1.371694,0.020822,0.021376,93.891631,93.025891,9.136408,9.101337,8.035109,8.056822,8.062513,8.217813,1.410615,0.021705,94.643079,9.190968,8.185523,8.371248
C00149,A_L02,DIGITAL_CMOS,CMOS_A,2.029673,2.04211,0.016755,0.016692,101.855483,101.166482,8.323926,8.387543,7.475646,7.589935,6.540778,6.518118,2.028421,0.01663,101.105948,8.703204,7.797093,6.777639
C00150,A_L02,DIGITAL_CMOS,CMOS_A,1.2953,1.301859,0.02158,0.022145,92.755815,93.208557,8.636711,8.73809,7.922701,7.976889,7.694065,7.664295,1.338608,0.022179,94.045688,8.838653,8.150998,7.818577
C00151,A_L02,DIGITAL_CMOS,CMOS_A,1.451615,1.490798,0.013537,0.013862,94.296014,94.35685,8.67049,8.714557,7.928471,8.057216,6.771769,6.770401,1.503917,0.01463,95.479625,8.915188,8.126683,7.017853
C00152,A_L02,DIGITAL_CMOS,CMOS_A,1.549859,1.548564,0.035114,0.035705,89.151506,89.262785,8.533396,8.490404,7.26001,7.267872,6.794263,6.842093,1.535317,0.036293,89.103656,8.648362,7.35519,7.126086
C00153,A_L02,DIGITAL_CMOS,CMOS_A,1.838325,1.816726,0.033607,0.034282,100.887264,100.120226,9.976902,10.00468,8.240901,8.420766,7.696841,7.777351,1.86099,0.033917,101.621423,10.139685,8.525051,7.983786
C00154,A_L02,DIGITAL_CMOS,CMOS_A,1.714033,1.734355,0.014125,0.014466,94.604115,95.432515,9.129675,9.214713,7.696563,7.76522,6.874825,7.028559,1.751572,0.014744,96.726849,9.46036,7.899134,7.164024
C00155,A_L02,DIGITAL_CMOS,CMOS_A,1.281546,1.30091,0.014858,0.015067,90.726154,91.372947,9.204781,9.234525,8.241845,8.164379,7.452403,7.468005,1.307909,0.015203,91.115328,9.260653,8.295082,7.454404
C00156,A_L02,DIGITAL_CMOS,CMOS_A,1.412445,1.421117,0.016346,0.017148,95.592868,95.445454,9.509399,9.50729,8.570557,8.516366,7.624314,7.52978,1.457407,0.017847,97.727211,9.584925,8.510633,7.684955
C00157,A_L02,DIGITAL_CMOS,CMOS_A,1.209089,1.221755,0.014906,0.015254,90.722805,91.829646,9.018976,9.029025,7.710981,7.692498,7.163176,7.164797,1.273201,0.016024,93.03382,9.099346,7.714048,7.207133
C00451,A_L07,DIGITAL_CMOS,CMOS_A,1.90743,1.915719,0.025475,0.025822,101.495587,102.160013,9.488223,9.579964,8.370082,8.330166,8.344587,8.347637,1.896753,0.026088,102.212479,9.620931,8.451937,8.337917
C00452,A_L07,DIGITAL_CMOS,CMOS_A,1.622125,1.615602,0.020851,0.02121,95.835916,96.032567,8.651993,8.755065,7.520631,7.627027,7.311124,7.413897,1.651469,0.021075,97.313601,9.001173,8.061569,7.60181
C00453,A_L07,DIGITAL_CMOS,CMOS_A,1.175116,1.174535,0.017583,0.017673,99.326993,99.067404,9.348572,9.505458,8.90574,9.233113,7.987822,7.90417,1.235689,0.017882,102.339315,9.881757,9.658382,8.038298
C00454,A_L07,DIGITAL_CMOS,CMOS_A,1.610516,1.610422,0.01866,0.018412,90.823868,91.518478,8.935844,9.015287,7.904936,7.993448,7.908759,8.034188,1.588628,0.018882,91.921134,9.045376,8.037096,8.008554
C00455,A_L07,DIGITAL_CMOS,CMOS_A,1.76181,1.757839,0.028414,0.028731,99.40801,99.203667,8.514672,8.644387,8.154158,8.305769,7.282106,7.335132,1.854592,0.029268,102.180759,10.418502,9.624706,7.419485
C00456,A_L07,DIGITAL_CMOS,CMOS_A,1.293551,1.307329,0.019022,0.019339,90.899771,91.94544,8.968976,9.058099,8.423583,8.430547,8.007773,8.029944,1.454904,0.020432,95.394909,9.196674,8.542951,8.032022
C00457,A_L07,DIGITAL_CMOS,CMOS_A,1.405943,1.435325,0.017225,0.017276,96.232027,95.944017,8.897831,8.944779,8.641846,8.735856,8.161412,8.166934,1.424085,0.017382,97.229911,9.016911,8.760745,8.194741
C00458,A_L07,DIGITAL_CMOS,CMOS_A,1.85621,1.808715,0.013448,0.013579,89.910053,90.583248,9.132387,9.197323,8.458579,8.599285,8.667541,8.750602,1.893982,0.013902,93.95056,9.536514,9.391454,9.141148
C00459,A_L07,DIGITAL_CMOS,CMOS_A,1.460961,1.480792,0.025848,0.026378,90.652583,91.155653,8.449285,8.478416,8.208968,8.33423,7.288274,7.32614,1.53749,0.026466,95.868144,8.618739,8.405794,7.274743
C00460,A_L07,DIGITAL_CMOS,CMOS_A,1.480111,1.507105,0.022009,0.022108,89.220752,88.474123,9.033984,9.067935,8.051154,8.072157,8.166182,8.223718,1.544422,0.02256,89.677427,9.229718,8.132468,8.357339
C00461,A_L07,DIGITAL_CMOS,CMOS_A,1.765514,1.774253,0.013481,0.013752,85.943765,86.417618,8.885523,8.97921,8.429164,8.455749,7.588954,7.67272,1.774691,0.013884,88.135236,8.961595,8.491949,7.639486
C00462,A_L07,DIGITAL_CMOS,CMOS_A,2.078155,2.08501,0.021935,0.022042,96.009664,96.645386,8.62875,8.669191,7.837885,7.861262,7.38225,7.390643,2.147893,0.021857,97.647605,8.747224,7.984716,7.46821
C00463,A_L07,DIGITAL_CMOS,CMOS_A,1.888957,1.921418,0.021318,0.021843,91.926538,93.438479,8.362515,8.333159,7.980681,7.947341,7.574676,7.527001,1.978101,0.022001,96.788208,8.34172,8.047557,7.518148
C00464,A_L07,DIGITAL_CMOS,CMOS_A,1.56196,1.585961,0.024489,0.024575,98.005402,98.088956,8.666001,8.672824,8.498113,8.438399,7.561804,7.56585,1.585257,0.024683,99.319961,8.806392,8.553203,7.62553
C00465,A_L07,DIGITAL_CMOS,CMOS_A,1.499053,1.493575,0.016896,0.017085,93.765153,96.396305,8.885147,8.942305,8.410678,8.329911,7.898657,7.936363,1.536958,0.017949,98.586719,8.974265,8.576442,7.933618
C00466,A_L07,DIGITAL_CMOS,CMOS_A,1.430034,1.405561,0.030473,0.030591,89.692764,90.53968,9.217837,9.239903,8.389177,8.367467,8.399947,8.414001,1.404981,0.030778,91.204524,9.373312,8.483505,8.438364
C00467,A_L07,DIGITAL_CMOS,CMOS_A,1.334779,1.339422,0.016819,0.016587,94.190168,94.61159,8.992362,9.051129,7.878837,7.891325,7.268986,7.217132,1.356768,0.01656,94.874109,9.392534,8.35752,7.591471
C00468,A_L07,DIGITAL_CMOS,CMOS_A,1.545958,1.584662,0.018372,0.018226,90.458452,92.406196,8.86492,8.868051,7.835172,7.876525,7.603067,7.592422,1.665354,0.019207,97.920305,8.931348,7.872192,7.633447
C00469,A_L07,DIGITAL_CMOS,CMOS_A,1.476301,1.489384,0.027885,0.028063,96.999627,97.695949,8.895366,9.021562,7.559888,7.712606,7.622526,7.617393,1.548929,0.029097,99.776782,9.326309,8.383724,7.955836
C00470,A_L07,DIGITAL_CMOS,CMOS_A,1.589423,1.622134,0.03397,0.034555,99.617854,100.354669,9.146779,9.178091,7.865377,7.971418,7.657628,7.828893,1.624366,0.035559,103.577232,9.755753,8.733497,8.082082
C00471,A_L07,DIGITAL_CMOS,CMOS_A,1.242238,1.253939,0.021765,0.022066,79.590691,81.060205,9.015691,9.133909,7.5921,7.838108,7.409384,7.548181,1.315768,0.022822,83.52216,9.324944,8.168832,7.726751
C00472,A_L07,DIGITAL_CMOS,CMOS_A,1.33054,1.343866,0.035302,0.036223,91.877615,91.659696,8.588145,8.62883,8.008657,8.146425,7.633256,7.613889,1.377398,0.036488,92.782844,9.319435,8.705156,7.973153
C00473,A_L07,DIGITAL_CMOS,CMOS_A,1.247736,1.241675,0.017194,0.017407,91.070765,92.62174,8.677758,8.714077,8.101169,8.262858,7.815396,7.973488,1.34054,0.017673,99.234452,9.202419,8.961807,8.255523
C00474,A_L07,DIGITAL_CMOS,CMOS_A,1.95902,1.969213,0.016757,0.017516,97.810543,98.729538,9.688051,9.752552,8.700058,8.693977,8.162863,8.174158,2.065212,0.017438,101.985769,9.813367,8.862751,8.249951
C00475,A_L07,DIGITAL_CMOS,CMOS_A,1.204414,1.216756,0.020848,0.021132,99.326302,99.523283,8.494719,8.544993,7.573236,7.657808,7.628392,7.65494,1.21277,0.021581,99.547069,8.93329,7.892414,7.726431
C00476,A_L07,DIGITAL_CMOS,CMOS_A,1.83406,1.822131,0.020879,0.021386,97.659363,98.878136,9.558284,9.692776,8.709698,8.716756,8.235386,8.250824,1.831442,0.021332,99.001616,9.91785,9.227036,8.466718
C00477,A_L07,DIGITAL_CMOS,CMOS_A,1.16414,1.186609,0.019049,0.018972,99.0386,99.728759,9.271205,9.319682,8.506628,8.665801,8.238135,8.320255,1.176035,0.019051,99.912957,9.326073,8.764765,8.235059
C00478,A_L07,DIGITAL_CMOS,CMOS_A,2.079755,2.13134,0.025162,0.025693,93.28754,94.022537,9.230025,9.21004,7.961185,7.978971,7.723049,7.740645,2.119944,0.025218,94.599757,9.298316,8.100592,7.723552
C00479,A_L07,DIGITAL_CMOS,CMOS_A,1.759914,1.837317,0.019163,0.019273,100.089878,101.473677,9.312513,9.300689,8.681961,8.67981,8.174875,8.183748,1.851486,0.020002,105.979155,9.414434,8.876395,8.201144
C00480,A_L07,DIGITAL_CMOS,CMOS_A,1.069474,1.087952,0.026597,0.02719,89.732814,92.572057,9.131823,9.112149,8.366455,8.370706,8.158899,8.157852,1.137983,0.027715,94.398261,9.247849,8.444857,8.159168
C00481,A_L07,DIGITAL_CMOS,CMOS_A,1.61023,1.661609,0.022913,0.022916,97.844651,98.364511,8.608333,8.743523,7.979135,8.179886,8.080002,8.10711,1.748862,0.02415,103.473551,8.984866,8.580896,8.266543
C00482,A_L07,DIGITAL_CMOS,CMOS_A,1.526558,1.536256,0.018733,0.018777,88.755581,88.925345,8.890522,8.869019,7.471461,7.547113,7.703968,7.602839,1.640173,0.019598,91.891365,8.911023,7.596452,7.645198
C00483,A_L07,DIGITAL_CMOS,CMOS_A,1.351022,1.364828,0.016882,0.016981,91.059243,92.141748,8.686099,8.699747,8.568269,8.592159,7.66325,7.699969,1.420291,0.01761,93.509108,8.819925,8.67826,7.710794
C00484,A_L07,DIGITAL_CMOS,CMOS_A,1.344416,1.345542,0.030367,0.030565,100.068715,100.703077,8.883011,9.06475,7.870109,7.983128,7.660759,7.720428,1.38997,0.031471,103.045889,9.104945,8.462043,7.974812
C00485,A_L07,DIGITAL_CMOS,CMOS_A,1.41986,1.460913,0.02992,0.030913,96.286586,97.625603,8.239161,8.329806,7.582184,7.748666,7.359162,7.394666,1.529029,0.03131,102.535567,8.65326,7.9824,7.439525
C00486,A_L07,DIGITAL_CMOS,CMOS_A,1.359596,1.396353,0.025401,0.025669,89.224507,89.695635,9.147285,9.306904,8.478848,8.505308,7.761255,7.806096,1.432583,0.026292,91.863874,9.904007,9.079453,8.019693
C00487,A_L07,DIGITAL_CMOS,CMOS_A,1.26813,1.29262,0.025339,0.02565,96.383869,97.739775,8.568417,8.601119,7.107587,7.168006,7.677253,7.713094,1.319516,0.026012,99.963013,8.642308,7.196717,7.738482
C00488,A_L07,DIGITAL_CMOS,CMOS_A,1.652696,1.650009,0.024574,0.025161,95.647876,96.453712,9.15981,9.417944,8.423186,8.468053,7.382534,7.469277,1.677889,0.025294,97.880663,9.665422,8.851108,7.629414
C00489,A_L07,DIGITAL_CMOS,CMOS_A,1.454113,1.456058,0.030654,0.031074,95.437955,97.247063,9.010467,9.122498,8.324321,8.320174,7.611733,7.640048,1.49885,0.031478,99.114977,9.166085,8.359669,7.6722
C00490,A_L07,DIGITAL_CMOS,CMOS_A,1.530385,1.506321,0.012519,0.012628,92.11335,92.307352,8.782697,8.787875,8.11884,8.202639,7.48669,7.508926,1.572672,0.013238,96.080231,8.884514,8.18019,7.481365
C00491,A_L07,DIGITAL_CMOS,CMOS_A,1.266978,1.307378,0.030889,0.031033,91.434657,91.907437,8.231791,8.224658,7.931018,7.835944,7.512867,7.562747,1.303804,0.031015,92.764926,8.3536,7.85602,7.604409
C00492,A_L07,DIGITAL_CMOS,CMOS_A,1.919268,1.876613,0.016551,0.0169,98.071517,98.252065,8.296835,8.310635,7.46001,7.536258,7.157237,7.212377,1.961929,0.017799,102.726553,8.628958,8.062624,7.459239
C00493,A_L07,DIGITAL_CMOS,CMOS_A,1.759363,1.788546,0.026248,0.026342,85.0825,86.431704,9.188918,9.234783,8.092462,8.260016,7.580089,7.563971,1.861445,0.02721,89.484312,9.435031,8.59615,7.803906
C00494,A_L07,DIGITAL_CMOS,CMOS_A,1.674144,1.66515,0.019485,0.019468,99.289905,99.765525,8.909164,8.912451,8.131305,8.095638,7.539487,7.514725,1.709985,0.019913,99.866968,8.92047,8.250438,7.565489
C00495,A_L07,DIGITAL_CMOS,CMOS_A,1.550573,1.576818,0.023096,0.023627,90.285419,91.961319,9.503501,9.468598,8.993411,9.054822,8.636395,8.726972,1.575444,0.024483,94.748456,10.013349,10.057629,8.899175
C00496,A_L07,DIGITAL_CMOS,CMOS_A,1.89988,1.872438,0.032413,0.032858,92.9608,94.14169,8.309087,8.346055,7.668554,7.623221,7.714597,7.74476,2.00383,0.033548,96.888249,8.459048,7.855995,7.852021
C00497,A_L07,DIGITAL_CMOS,CMOS_A,1.474431,1.497039,0.025919,0.025966,97.587101,98.912641,8.925437,8.906609,8.455512,8.402876,8.107994,8.03794,1.551454,0.026838,102.373254,9.037238,8.44117,8.168677
C00498,A_L07,DIGITAL_CMOS,CMOS_A,1.899493,1.910433,0.022302,0.022444,93.344218,93.389104,9.16002,9.278579,7.733194,7.796037,7.682047,7.765027,1.890945,0.022723,94.566642,9.499162,8.074735,7.954434
C00499,A_L07,DIGITAL_CMOS,CMOS_A,1.970156,1.959927,0.025809,0.025879,91.520414,92.236223,8.786895,8.874665,8.183735,8.393528,7.747738,7.913076,1.992686,0.026365,95.566037,9.326949,8.805288,8.24838
C00500,A_L07,DIGITAL_CMOS,CMOS_A,1.609296,1.617285,0.019248,0.019682,97.882329,98.607222,8.910256,8.845863,8.734761,8.746073,7.82116,7.842604,1.668518,0.019765,101.158625,8.966761,8.748112,7.915858
C00501,A_L07,DIGITAL_CMOS,CMOS_A,1.240961,1.274971,0.027279,0.026778,92.236713,92.063932,9.100903,9.088687,8.395203,8.470715,7.619176,7.633958,1.282043,0.027211,93.373317,9.242276,8.679587,7.662052
C00502,A_L07,DIGITAL_CMOS,CMOS_A,1.727026,1.662676,0.018143,0.018318,101.974862,101.672754,9.121308,9.070538,7.65469,7.627951,7.766789,7.71095,1.75155,0.018876,102.396764,9.25578,7.733619,7.711033
C00503,A_L07,DIGITAL_CMOS,CMOS_A,1.306455,1.321219,0.020637,0.020897,92.282962,92.401264,8.377894,8.469931,7.468729,7.586499,6.86913,6.895399,1.368162,0.021482,93.462527,8.606395,7.793462,7.013777
C00504,A_L07,DIGITAL_CMOS,CMOS_A,1.52206,1.578614,0.01551,0.015294,96.676127,95.384226,9.293017,9.302959,7.87634,7.93385,7.997704,7.995021,1.532014,0.015695,98.741953,9.326431,8.07304,8.125136
C00505,A_L07,DIGITAL_CMOS,CMOS_A,1.771806,1.751782,0.025657,0.025955,100.917463,101.82411,8.967027,9.071175,8.230041,8.275696,8.021877,8.092332,1.802305,0.026654,104.751139,9.100706,8.39742,8.002224
C00506,A_L07,DIGITAL_CMOS,CMOS_A,1.482845,1.500802,0.015884,0.015918,99.65591,100.261604,8.492086,8.620575,8.430295,8.563614,7.430476,7.519743,1.505601,0.016069,101.359306,8.825143,8.879354,7.724407
C00507,A_L07,DIGITAL_CMOS,CMOS_A,1.913875,1.93948,0.031542,0.031618,96.725671,97.707406,9.087224,9.038944,8.204517,8.225144,8.068806,8.04351,2.016497,0.033235,99.961838,9.124448,8.25492,8.099748
C00508,A_L07,DIGITAL_CMOS,CMOS_A,1.375641,1.382181,0.025809,0.026347,97.363615,97.158115,9.330801,9.340949,7.703135,7.657878,7.590324,7.553856,1.404175,0.027009,97.248852,9.334664,7.839321,7.641093
C00509,A_L07,DIGITAL_CMOS,CMOS_A,1.46783,1.471931,0.029335,0.029667,99.355724,100.614569,8.94209,8.852288,8.248338,8.2985,7.785401,7.761689,1.563784,0.030476,103.948663,9.007526,8.392139,7.846673
C00510,A_L07,DIGITAL_CMOS,CMOS_A,1.240115,1.282387,0.014729,0.014864,86.984974,87.41926,9.082294,9.174962,8.116216,8.324222,7.098199,7.188361,1.354173,0.015502,94.536803,9.479347,8.846691,7.271695
C00511,A_L07,DIGITAL_CMOS,CMOS_A,1.856137,1.868129,0.020789,0.021183,99.221555,99.762582,9.206376,9.213598,7.624741,7.625032,7.67673,7.691971,1.966646,0.021491,102.886913,9.368083,7.622801,7.707411
C00512,A_L07,DIGITAL_CMOS,CMOS_A,2.148352,2.168878,0.022232,0.022382,89.299929,89.436321,9.032952,9.062201,8.408119,8.430197,7.263898,7.253661,2.35068,0.02316,95.11469,9.157634,8.548481,7.328134
C00513,A_L07,DIGITAL_CMOS,CMOS_A,1.54984,1.535621,0.015497,0.015334,93.681907,94.101816,8.889383,8.975213,8.265536,8.416548,8.022495,8.150102,1.558574,0.015682,94.489352,9.536954,9.064973,8.422392
C00514,A_L07,DIGITAL_CMOS,CMOS_A,1.869204,1.947959,0.015107,0.015313,92.490369,92.588013,8.859311,8.967205,8.274613,8.339516,7.95717,8.018645,1.984067,0.015675,96.88834,9.073263,8.448393,8.038079
C00515,A_L07,DIGITAL_CMOS,CMOS_A,1.579232,1.548415,0.020402,0.020471,102.389959,102.034795,8.916643,8.981917,8.690321,8.669684,8.062828,8.061069,1.568347,0.020566,104.456699,9.066285,8.90663,8.236336
C00516,A_L07,DIGITAL_CMOS,CMOS_A,1.542069,1.637799,0.015205,0.015481,98.650102,99.885262,8.732561,8.799632,7.837459,8.094251,8.660468,10.071994,1.698229,0.015493,102.211125,8.783594,9.382788,16.547421
C00517,A_L07,DIGITAL_CMOS,CMOS_A,1.54684,1.557223,0.028506,0.028842,97.69713,97.268675,8.767875,8.86345,7.814752,7.868486,8.004677,7.967406,1.674656,0.030181,102.168403,9.157057,8.416852,8.164566
C00518,A_L07,DIGITAL_CMOS,CMOS_A,1.521609,1.545589,0.018144,0.018316,85.175484,85.605401,9.173339,9.224754,8.494217,8.48753,7.949053,7.947935,1.671423,0.019175,86.953046,9.3183,8.608788,7.999489
C00519,A_L07,DIGITAL_CMOS,CMOS_A,1.692436,1.738528,0.015102,0.015015,98.236329,99.600883,9.210387,9.270055,8.239212,8.342999,8.421334,8.533858,1.756657,0.015409,100.697357,9.467456,8.608298,8.621422
C00520,A_L07,DIGITAL_CMOS,CMOS_A,1.481309,1.498285,0.032685,0.032995,93.355195,95.389138,9.226588,9.329047,8.282372,8.250832,8.426352,8.391292,1.536968,0.034556,98.29359,9.285191,8.472417,8.567604
