component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h,is_anomalous
C00834,A_L12,DIGITAL_CMOS,CMOS_A,1.431592,1.460593,1.501196,1.535732,0.024755,0.025444,0.026047,0.02694,86.594849,86.828176,87.276314,88.425581,9.427628,9.485363,9.701976,9.823026,8.467195,8.53744,8.754339,9.066299,7.758893,7.789328,8.209941,8.749923,0
C00835,A_L12,DIGITAL_CMOS,CMOS_A,1.381106,1.406322,1.402935,1.425456,0.013437,0.013451,0.013663,0.013613,98.357765,98.893934,99.010674,98.932681,9.036803,9.182303,9.161246,9.210986,8.271467,8.372983,8.359229,8.480532,7.457482,7.547588,7.589812,7.71164,0
C00836,A_L12,DIGITAL_CMOS,CMOS_A,1.10144,1.122777,1.129505,1.140502,0.01435,0.01476,0.014811,0.015271,87.263574,87.872417,87.067499,87.709099,9.057435,9.321602,9.40306,9.51105,8.251253,8.450329,8.573758,8.840326,7.351416,7.439696,7.612964,7.647365,0
C00837,A_L12,DIGITAL_CMOS,CMOS_A,1.454892,1.492851,1.471923,1.5229,0.019008,0.019011,0.019151,0.01937,89.348525,89.2273,89.101905,90.627584,8.727729,8.834495,8.926667,8.967533,7.577998,7.612329,7.888695,7.862461,7.059443,7.288478,7.641952,7.727986,0
C00838,A_L12,DIGITAL_CMOS,CMOS_A,1.475458,1.471159,1.509168,1.534476,0.015625,0.015922,0.016463,0.016832,85.465125,84.638779,85.23514,86.363875,8.306214,8.331962,8.424582,8.43301,7.634621,7.581576,7.642847,7.660351,6.644075,6.667159,6.719356,6.762837,0
C00839,A_L12,DIGITAL_CMOS,CMOS_A,1.557421,1.590154,1.629348,1.58759,0.030818,0.031215,0.031182,0.032103,93.038481,92.91215,92.26485,92.644493,8.806941,8.900409,8.98311,9.181875,8.417444,8.455225,8.820715,9.202333,7.133009,7.251512,7.587868,7.962303,0
C00840,A_L12,DIGITAL_CMOS,CMOS_A,1.729858,1.763577,1.807412,1.845971,0.016955,0.017384,0.017965,0.018281,94.97697,94.582889,96.912367,98.265174,8.956333,8.947733,8.954238,9.058164,7.968169,7.981932,8.10836,8.132092,7.453885,7.44783,7.505133,7.51964,0
C00841,A_L12,DIGITAL_CMOS,CMOS_A,1.263794,1.31119,1.344659,1.3381,0.020144,0.020788,0.021027,0.021391,91.944719,91.869118,93.592138,94.680628,8.962765,8.968907,9.114285,9.25973,7.803889,7.860871,8.101981,8.361587,7.236488,7.405223,7.746685,7.993671,0
C00842,A_L12,DIGITAL_CMOS,CMOS_A,1.283901,1.283621,1.306515,1.306027,0.014212,0.014503,0.014567,0.014453,84.565994,84.23536,84.397335,84.853882,8.575417,8.727286,8.805406,8.88826,8.064904,8.174271,8.355998,8.483664,7.27398,7.442422,7.697885,7.878648,0
C00843,A_L12,DIGITAL_CMOS,CMOS_A,1.41788,1.449541,1.489083,1.528666,0.012935,0.013088,0.013154,0.013557,85.512951,86.399898,87.451241,87.455665,8.688433,8.771742,8.82268,8.909502,8.646815,8.862688,8.917112,8.998354,7.399827,7.540966,7.678254,7.796829,0
C00844,A_L12,DIGITAL_CMOS,CMOS_A,1.3945,1.375744,1.390896,1.402825,0.021308,0.021395,0.020967,0.021343,92.365835,92.975435,92.948363,93.001047,8.941544,8.9709,8.983218,9.023114,8.034781,8.058439,8.067541,8.08012,7.550645,7.595123,7.678707,7.758305,0
C00845,A_L12,DIGITAL_CMOS,CMOS_A,1.417844,1.422689,1.480571,1.521988,0.026641,0.027147,0.02851,0.029544,93.030647,92.386893,93.64943,94.802763,8.523006,8.588227,8.766097,8.866214,8.027861,8.114039,8.357005,8.637147,6.898747,7.025473,7.416956,7.806486,0
C00846,A_L12,DIGITAL_CMOS,CMOS_A,1.866231,1.895283,1.910187,1.991816,0.021413,0.022093,0.022613,0.02274,80.62448,81.855471,82.392537,83.001436,9.223525,9.230111,9.280521,9.304229,7.92309,7.966396,7.925624,7.89242,7.056587,7.090078,7.065528,7.136093,0
C00847,A_L12,DIGITAL_CMOS,CMOS_A,1.596475,1.559318,1.557344,1.569574,0.017235,0.017369,0.01765,0.017899,87.666415,88.416093,88.154203,88.550047,9.427589,9.525293,9.534159,9.539936,8.01641,7.969602,8.079636,8.010513,7.585482,7.751064,7.747911,7.83603,0
C00848,A_L12,DIGITAL_CMOS,CMOS_A,1.561143,1.568081,1.614602,1.632922,0.016022,0.016648,0.01731,0.017227,92.69665,93.63013,93.565898,94.888291,9.290617,9.350719,9.498809,9.71937,8.598051,8.589626,8.755739,9.086277,7.598983,7.661606,8.048678,8.375211,0
C00849,A_L12,DIGITAL_CMOS,CMOS_A,1.254469,1.281662,1.298863,1.346208,0.017064,0.017596,0.018042,0.01798,84.131031,84.489338,84.55992,86.536686,8.807457,8.844382,9.110415,9.419653,7.633469,7.670171,7.927713,8.08436,7.266807,7.431902,7.950259,8.428502,0
C00850,A_L12,DIGITAL_CMOS,CMOS_A,1.233595,1.250509,1.274797,1.289113,0.015345,0.015743,0.016553,0.017356,88.462914,89.128164,90.052884,90.652132,8.779447,8.816307,8.817645,8.917308,7.978597,8.092926,8.096846,8.10272,7.25021,7.275075,7.294216,7.252578,0
C00851,A_L12,DIGITAL_CMOS,CMOS_A,1.48513,1.510963,1.48386,1.534664,0.017476,0.017809,0.018111,0.017994,87.2463,88.121781,87.670304,88.49956,9.18155,9.277075,9.448467,9.594959,7.980096,8.025857,8.267566,8.575857,7.425254,7.478058,7.785267,8.076929,0
C00852,A_L12,DIGITAL_CMOS,CMOS_A,1.306834,1.309016,1.312012,1.301875,0.021855,0.021857,0.022184,0.021996,97.306683,96.076935,98.182798,98.149943,9.24324,9.300286,9.324868,9.307595,8.425067,8.424358,8.508158,8.646126,7.144667,7.194334,7.305744,7.392695,0
C00853,A_L12,DIGITAL_CMOS,CMOS_A,1.258749,1.239955,1.271039,1.248982,0.017065,0.017119,0.017095,0.017166,84.538997,84.743919,84.77304,84.692932,9.318708,9.422192,9.450241,9.490871,8.999704,9.055933,9.025036,9.071529,7.388206,7.403151,7.526858,7.673739,0
C00854,A_L12,DIGITAL_CMOS,CMOS_A,1.497978,1.525733,1.597297,1.591415,0.033235,0.033583,0.034702,0.03559,89.03263,88.381086,90.184692,91.08124,9.256799,9.336403,9.544706,9.728088,7.867198,8.02787,8.313923,8.472592,6.925839,7.112649,7.409346,8.027664,0
C00855,A_L12,DIGITAL_CMOS,CMOS_A,1.102471,1.11269,1.128737,1.116446,0.022646,0.022945,0.022871,0.022582,85.123057,84.889819,84.962187,85.216068,8.449392,8.46169,8.522411,8.508622,8.242283,8.233575,8.320225,8.317823,7.611968,7.756409,7.692251,7.825643,0
C00856,A_L12,DIGITAL_CMOS,CMOS_A,1.897985,1.898333,1.901191,1.958032,0.026678,0.026614,0.026708,0.027489,89.832278,90.337604,90.545021,91.739081,8.98111,9.024017,9.047682,9.033504,8.604695,8.655657,8.654913,8.712903,6.911268,6.925125,6.994791,7.042217,0
C00857,A_L12,DIGITAL_CMOS,CMOS_A,1.49838,1.498105,1.522773,1.518626,0.015736,0.015805,0.015916,0.016037,92.306795,93.118394,93.045888,93.43048,9.357222,9.37695,9.519186,9.635922,8.522205,8.679979,8.907612,8.943579,7.686436,7.956295,8.085414,8.250148,0
C00858,A_L12,DIGITAL_CMOS,CMOS_A,0.995239,1.019114,1.021541,1.040979,0.019297,0.019569,0.019581,0.019305,89.150215,88.733098,89.270628,90.496448,8.718348,8.697287,8.728466,8.76323,8.422635,8.383959,8.546635,8.573324,7.552456,7.604822,7.638539,7.925049,0
C00859,A_L12,DIGITAL_CMOS,CMOS_A,1.996541,1.947059,1.992663,2.003597,0.021085,0.021135,0.020773,0.021486,87.483146,87.046068,86.816764,87.0221,8.807873,8.937259,9.131741,9.345562,8.102961,8.070691,8.354525,8.681637,7.551456,7.682939,8.046448,8.244669,0
C00860,A_L12,DIGITAL_CMOS,CMOS_A,1.441013,1.476657,1.493036,1.500744,0.01959,0.020093,0.020802,0.021013,96.636483,96.081294,96.596999,98.059755,8.46556,8.461473,8.562004,8.504881,7.906598,7.842813,7.942681,8.020722,6.573098,6.61427,6.625029,6.727019,0
C00861,A_L12,DIGITAL_CMOS,CMOS_A,1.309732,1.337299,1.339607,1.331569,0.016663,0.016618,0.016861,0.017075,91.840592,91.991,92.06422,90.9368,8.642867,8.715877,8.863122,9.017864,8.16223,8.156149,8.342326,8.457181,6.839459,7.027866,7.240917,7.358533,0
C00862,A_L12,DIGITAL_CMOS,CMOS_A,1.199425,1.202563,1.195882,1.209572,0.016139,0.016218,0.016308,0.016294,84.367749,84.689939,85.09225,84.470939,9.141408,9.170362,9.333052,9.551824,8.169832,8.208322,8.382504,8.590488,7.249684,7.334248,7.66222,7.980495,0
C00863,A_L12,DIGITAL_CMOS,CMOS_A,1.228918,1.221811,1.23349,1.229677,0.022129,0.022535,0.022604,0.022568,88.970034,87.268926,88.588393,88.47571,9.053987,9.020421,9.078543,9.106038,7.523216,7.535131,7.554976,7.607456,7.039854,7.102457,7.168739,7.252318,0
C00864,A_L12,DIGITAL_CMOS,CMOS_A,1.990152,2.060484,2.119771,2.112824,0.021188,0.021435,0.021879,0.022142,91.220637,92.667812,92.630611,93.159779,8.471528,8.638951,8.669211,8.848783,8.005842,8.141559,8.284988,8.371949,6.949975,7.120105,7.42161,7.471348,0
C00865,A_L12,DIGITAL_CMOS,CMOS_A,1.145719,1.165439,1.162871,1.208299,0.011942,0.012256,0.012711,0.013005,87.89654,89.263653,90.66626,90.67371,8.647382,8.65596,8.868695,8.982419,7.352285,7.358481,7.648581,7.812175,6.550172,6.709334,6.836442,7.014425,0
C00866,A_L12,DIGITAL_CMOS,CMOS_A,0.953727,0.95774,0.985433,0.976762,0.015701,0.016113,0.016431,0.01667,88.980029,89.554146,90.13795,90.247847,8.800629,8.861784,8.90432,8.974355,7.928641,7.904902,8.052158,8.00394,7.158412,7.190151,7.266253,7.296343,0
C00867,A_L12,DIGITAL_CMOS,CMOS_A,1.50926,1.536239,1.541588,1.557148,0.01958,0.01975,0.019686,0.020127,84.19976,84.577463,84.671636,84.245466,8.793216,8.880099,9.056838,9.162373,8.249025,8.393056,8.502196,8.59006,7.281354,7.3549,7.502638,7.62177,0
C00868,A_L12,DIGITAL_CMOS,CMOS_A,1.393811,1.438729,1.398391,1.444132,0.023284,0.02365,0.024044,0.024322,96.275018,96.45477,98.739643,98.104589,9.279323,9.432975,9.480599,9.625471,8.374642,8.542789,8.664256,8.632622,7.706703,7.968332,8.312901,8.469742,0
C00869,A_L12,DIGITAL_CMOS,CMOS_A,1.33126,1.323546,1.356654,1.304719,0.021967,0.021986,0.022263,0.022398,90.162474,89.934122,90.905815,90.245785,9.314976,9.2512,9.396073,9.370487,8.418809,8.539486,8.583846,8.604588,7.385926,7.3941,7.41636,7.575317,0
C00870,A_L12,DIGITAL_CMOS,CMOS_A,1.132551,1.141322,1.136417,1.145563,0.02609,0.026327,0.026612,0.026766,91.230141,91.240102,90.959553,92.332736,9.061067,9.132517,9.270537,9.392867,8.144137,8.211776,8.307583,8.415531,7.544002,7.589015,7.854336,8.088991,0
C00871,A_L12,DIGITAL_CMOS,CMOS_A,1.2803,1.245949,1.255526,1.267888,0.024921,0.024945,0.025076,0.024963,92.365716,92.109398,92.368987,92.288028,9.22002,9.198639,9.263226,9.215697,8.149936,8.191714,8.280733,8.431481,6.765013,6.725626,6.792837,6.769443,0
C00872,A_L12,DIGITAL_CMOS,CMOS_A,1.449912,1.435619,1.447375,1.457477,0.021314,0.021488,0.021294,0.021823,87.078777,87.111461,86.999775,87.231379,9.582008,9.57672,9.574585,9.603735,8.370083,8.402511,8.514493,8.556531,7.877317,7.920766,7.944426,8.090807,0
C00873,A_L12,DIGITAL_CMOS,CMOS_A,1.62877,1.607827,1.584657,1.63297,0.01745,0.01791,0.017814,0.017824,98.929553,98.848677,98.627948,98.89912,9.266358,9.269636,9.259331,9.258893,8.341146,8.431428,8.41648,8.509413,7.671333,7.691866,7.836596,7.891482,0
C00874,A_L12,DIGITAL_CMOS,CMOS_A,1.481451,1.496606,1.512882,1.498117,0.018455,0.018966,0.019842,0.020157,82.1003,81.866791,82.721919,83.972851,9.022317,8.963705,9.036187,9.046753,7.937411,7.971048,7.941327,8.04422,7.652016,7.619276,7.826936,7.832002,0
C00875,A_L12,DIGITAL_CMOS,CMOS_A,1.514396,1.516536,1.522901,1.545888,0.021807,0.02228,0.022161,0.022461,94.336761,94.240701,93.890708,94.365448,8.914045,8.895699,8.902579,8.904015,8.35253,8.220212,8.221595,8.275148,7.191166,7.272306,7.40462,7.484194,0
C00876,A_L12,DIGITAL_CMOS,CMOS_A,1.835146,1.839708,1.869196,1.898626,0.021873,0.022341,0.02256,0.023365,89.5384,90.408116,90.972867,91.080792,9.155149,9.117047,9.181357,9.273636,8.163376,8.177375,8.157457,8.269163,7.772662,7.69203,7.819297,7.944652,0
C00877,A_L12,DIGITAL_CMOS,CMOS_A,1.410251,1.443808,1.420664,1.443817,0.021651,0.021724,0.021942,0.022052,86.13024,85.358423,86.330733,84.875347,9.539796,9.65168,9.563744,9.629698,8.67328,8.758272,8.795854,8.81369,7.579437,7.610032,7.654566,7.661363,0
C00878,A_L12,DIGITAL_CMOS,CMOS_A,1.19373,1.207318,1.227873,1.251476,0.015853,0.016067,0.016545,0.016426,89.768537,90.740917,92.00307,91.670046,8.905906,9.06209,9.187823,9.260262,8.292578,8.434401,8.68587,8.916264,7.266475,7.344637,7.615559,7.840293,0
C00879,A_L12,DIGITAL_CMOS,CMOS_A,1.464896,1.494609,1.468859,1.51473,0.018255,0.01814,0.018062,0.018321,93.217899,93.810266,93.908376,94.322602,9.203099,9.252682,9.194886,9.178015,8.094445,8.131698,8.134294,8.223389,7.25612,7.28807,7.417842,7.604161,0
C00880,A_L12,DIGITAL_CMOS,CMOS_A,1.353833,1.347917,1.378728,1.37326,0.028138,0.028461,0.028813,0.028828,91.813666,90.211012,90.436279,91.716326,8.89818,9.008919,9.191972,9.51931,8.346172,8.398416,8.703031,8.997243,7.108767,7.157746,7.599584,7.861268,0
C00881,A_L12,DIGITAL_CMOS,CMOS_A,1.270992,1.28887,1.328758,1.303544,0.023073,0.023777,0.024516,0.024895,81.781529,82.727787,83.092063,83.682702,8.51182,8.65169,8.899786,9.149526,7.729227,7.747683,8.009659,8.182352,7.410339,7.528083,7.866073,8.298574,0
C00882,A_L12,DIGITAL_CMOS,CMOS_A,1.292569,1.282158,1.29666,1.340464,0.019979,0.020393,0.021024,0.020795,95.006304,97.241798,98.170253,99.278559,8.977438,9.040055,9.277096,9.430982,8.048604,8.160218,8.419179,8.611397,7.188283,7.273328,7.548334,7.829621,0
C00883,A_L12,DIGITAL_CMOS,CMOS_A,1.292453,1.264117,1.328744,1.289198,0.01369,0.013944,0.013953,0.014085,81.496739,81.778826,82.022626,82.632765,9.073213,9.13747,9.135284,9.128629,8.181331,8.111236,8.151639,8.15585,7.427868,7.410698,7.436573,7.466782,0
C00884,A_L12,DIGITAL_CMOS,CMOS_A,1.716454,1.691576,1.737144,1.784394,0.01647,0.016728,0.017027,0.017523,94.009869,94.307097,95.288519,96.336767,8.649094,8.722123,8.747197,8.828769,7.923975,7.886737,7.970917,7.92979,7.318197,7.358584,7.374655,7.554359,0
C00885,A_L12,DIGITAL_CMOS,CMOS_A,1.301299,1.284141,1.302309,1.30241,0.024535,0.024373,0.02453,0.024826,93.092706,92.294539,93.040333,92.782307,8.749526,8.849716,8.916835,8.98621,7.904997,8.12636,8.263558,8.333956,7.770624,7.862461,8.164026,8.170622,0
C00886,A_L12,DIGITAL_CMOS,CMOS_A,1.377147,1.389036,1.411477,1.418912,0.014236,0.014266,0.014658,0.014874,84.465977,85.0442,85.320335,85.701476,9.123955,9.139769,9.19564,9.19581,7.705156,7.678375,7.698159,7.732305,7.264933,7.321108,7.244755,7.37303,0
C00887,A_L12,DIGITAL_CMOS,CMOS_A,1.555039,1.562373,1.594536,1.628201,0.023072,0.023865,0.024417,0.024446,87.216527,88.925113,88.620643,88.290238,8.996229,9.028483,9.212547,9.389768,7.152585,7.206588,7.420352,7.7674,7.318261,7.341148,7.572974,7.945681,0
C00888,A_L12,DIGITAL_CMOS,CMOS_A,1.575411,1.573227,1.59951,1.58191,0.024462,0.024679,0.025145,0.024934,95.006242,96.442812,95.640737,95.69853,8.576241,8.625947,8.606129,8.687135,8.269462,8.305981,8.36953,8.385821,7.371524,7.441793,7.616651,7.681982,0
C00889,A_L12,DIGITAL_CMOS,CMOS_A,1.361469,1.385403,1.422552,1.433206,0.017892,0.017958,0.01896,0.019572,91.319209,91.693968,91.788902,92.632558,9.073384,9.13036,9.295838,9.408123,8.234582,8.376933,8.747547,9.091193,7.541524,7.602096,7.803806,7.973842,0
C00890,A_L12,DIGITAL_CMOS,CMOS_A,1.342747,1.364515,1.378621,1.376553,0.015029,0.015184,0.014845,0.015071,86.974459,87.337337,86.212792,86.825769,8.576035,8.66116,8.801866,8.936826,8.093345,8.124364,8.309589,8.481916,7.082338,7.381802,7.657407,7.891823,0
C00891,A_L12,DIGITAL_CMOS,CMOS_A,1.476106,1.487487,1.507581,1.520794,0.021913,0.02227,0.021998,0.022665,92.903108,91.684246,92.739364,93.050159,8.533782,8.571906,8.620371,8.757945,8.04833,8.060242,8.058184,8.194555,7.144754,7.166333,7.250767,7.283402,0
C00892,A_L12,DIGITAL_CMOS,CMOS_A,1.574392,1.606009,1.620172,1.684696,0.020634,0.021199,0.022231,0.022757,80.937477,82.138831,82.724439,83.527422,8.694793,8.744059,8.821815,8.933226,7.632648,7.831357,7.97121,8.158699,8.015749,8.280884,8.650834,8.930946,0
C00893,A_L12,DIGITAL_CMOS,CMOS_A,1.841424,1.837699,1.816057,1.839593,0.031693,0.032219,0.032139,0.031967,83.358808,83.831725,84.09553,83.542075,8.786015,8.819462,9.071627,9.308911,8.448885,8.42563,8.729647,9.014613,7.503959,7.668169,8.062527,8.50113,0
C00894,A_L12,DIGITAL_CMOS,CMOS_A,1.377807,1.404651,1.409947,1.416943,0.014645,0.014694,0.014852,0.01484,90.489887,89.653278,90.787885,90.109057,8.430883,8.480908,8.499054,8.683561,7.504292,7.568114,7.886192,8.104609,7.387103,7.657354,7.821505,8.045245,0
C00895,A_L12,DIGITAL_CMOS,CMOS_A,1.389838,1.381811,1.416674,1.435109,0.023924,0.024114,0.024776,0.025031,90.932315,91.046548,90.84064,91.798579,8.719643,8.814012,8.865177,8.997617,8.863195,9.056028,9.278295,9.379971,8.025546,8.350721,8.757488,9.022395,0
C00896,A_L12,DIGITAL_CMOS,CMOS_A,1.697907,1.704119,1.720542,1.758093,0.018354,0.018555,0.019219,0.019505,78.678388,80.163556,80.189496,80.117749,8.766956,8.852226,8.998384,8.982746,7.567235,7.661509,7.789228,7.854725,7.432861,7.588451,7.816419,7.975837,0
C00897,A_L12,DIGITAL_CMOS,CMOS_A,1.06083,1.052595,1.079484,1.101895,0.021237,0.021639,0.022567,0.022865,96.981099,96.932477,98.741717,99.011851,9.017526,9.052849,9.144228,9.296004,7.964888,8.022251,8.18917,8.406642,7.774888,7.965778,8.294384,8.53275,0
C00898,A_L12,DIGITAL_CMOS,CMOS_A,1.407311,1.43031,1.434142,1.482077,0.020811,0.021086,0.021978,0.022268,88.836713,89.206342,89.555394,90.381707,9.002754,9.040507,9.150293,9.42894,8.012519,7.940392,8.150999,8.449729,7.216258,7.3624,7.647366,7.920069,0
C01281,A_L18,DIGITAL_CMOS,CMOS_A,1.733073,1.736758,1.745311,1.788234,0.016152,0.016323,0.016702,0.016657,88.218127,88.92923,88.119573,89.293333,8.741954,8.744896,8.804112,8.783782,7.788919,7.8603,7.824122,7.927995,7.30934,7.354743,7.31273,7.324092,0
C01282,A_L18,DIGITAL_CMOS,CMOS_A,2.048355,2.058246,2.059109,2.105687,0.021936,0.021796,0.02217,0.022643,95.206483,96.097016,98.299243,99.81482,8.12085,8.168716,8.226535,8.2727,7.733035,7.696229,7.746691,7.702956,7.440184,7.416691,7.457769,7.482247,0
C01283,A_L18,DIGITAL_CMOS,CMOS_A,2.121552,2.141475,2.143929,2.10422,0.014678,0.014629,0.01478,0.014883,91.546449,90.79023,91.030504,91.980003,8.022089,8.054687,8.014076,7.99488,7.881073,7.963336,7.915872,7.941048,7.024509,7.09776,7.104504,7.116792,0
C01284,A_L18,DIGITAL_CMOS,CMOS_A,1.66348,1.666866,1.716067,1.693926,0.030075,0.030698,0.031449,0.032088,102.556993,103.025372,106.152155,107.384274,8.667778,8.610495,8.636683,8.618019,7.711265,7.726121,7.733575,7.793124,7.363618,7.351626,7.353322,7.361821,0
C01285,A_L18,DIGITAL_CMOS,CMOS_A,1.777067,1.757422,1.815846,1.82726,0.014616,0.014871,0.015179,0.015458,93.941447,94.954301,95.479786,97.187577,7.965564,7.931075,8.008142,7.997148,7.599787,7.677373,7.695215,7.658387,7.248884,7.218192,7.279018,7.268112,0
C01286,A_L18,DIGITAL_CMOS,CMOS_A,1.446544,1.480646,1.48257,1.567857,0.010216,0.010357,0.010752,0.011032,97.830006,99.702421,101.790479,103.689073,8.957186,8.98053,8.990408,9.106765,8.434401,8.522894,8.426734,8.502075,7.849913,7.840779,7.826507,7.862068,0
C01287,A_L18,DIGITAL_CMOS,CMOS_A,1.350173,1.365698,1.347808,1.35025,0.014622,0.014856,0.014861,0.014876,94.647876,94.390412,94.659843,95.579918,8.445731,8.439158,8.436066,8.463991,7.938633,7.928085,7.986961,7.990334,7.181576,7.121025,7.252882,7.229273,0
C01288,A_L18,DIGITAL_CMOS,CMOS_A,1.680846,1.694162,1.76623,1.757055,0.025423,0.025752,0.02589,0.026205,99.078019,99.951007,101.139559,102.81528,8.17862,8.183926,8.299604,8.41735,7.555133,7.582049,7.784629,8.070744,7.223141,7.284569,7.428395,7.561807,0
C01289,A_L18,DIGITAL_CMOS,CMOS_A,1.407394,1.398281,1.432818,1.46139,0.018686,0.01918,0.01985,0.01983,95.571698,96.402205,97.80269,98.992158,8.342577,8.383871,8.532654,8.65123,7.819417,7.897215,8.002539,7.998007,6.931311,6.981031,6.956671,7.037258,0
C01290,A_L18,DIGITAL_CMOS,CMOS_A,1.249288,1.25812,1.304238,1.27697,0.017227,0.017304,0.01762,0.017693,95.032201,95.601094,97.04707,98.853655,8.4997,8.551741,8.552571,8.570828,7.576401,7.527574,7.675341,7.622845,7.213095,7.189715,7.216988,7.234182,0
C01291,A_L18,DIGITAL_CMOS,CMOS_A,1.762759,1.843485,1.894418,1.93404,0.01874,0.018889,0.019224,0.019419,95.864995,97.384545,99.488575,100.176175,7.931265,7.932642,7.980425,7.998256,7.194368,7.279494,7.279425,7.280473,6.429065,6.420815,6.489333,6.512386,0
C01292,A_L18,DIGITAL_CMOS,CMOS_A,1.930701,1.971019,2.079634,2.061256,0.017264,0.017307,0.01761,0.017733,89.901287,91.037979,92.685182,94.361738,8.610604,8.602245,8.774806,8.77481,7.901338,7.982136,8.137416,8.298198,7.154863,7.233444,7.264591,7.338295,0
C01293,A_L18,DIGITAL_CMOS,CMOS_A,1.548134,1.553098,1.61197,1.669158,0.015613,0.016053,0.016486,0.016876,89.10597,91.576006,92.084082,95.601765,8.882194,8.895607,8.965245,9.051243,8.436292,8.431131,8.549732,8.664656,7.427568,7.411571,7.552563,7.590686,0
C01294,A_L18,DIGITAL_CMOS,CMOS_A,1.203334,1.240417,1.254302,1.253659,0.018936,0.019364,0.019598,0.020024,89.632119,90.12012,91.402272,92.04756,8.861261,8.907938,8.986271,9.155026,8.095189,8.226161,8.2823,8.346978,7.29952,7.324764,7.35222,7.426027,0
C01295,A_L18,DIGITAL_CMOS,CMOS_A,1.846318,1.841885,1.949607,2.006303,0.024614,0.024858,0.025478,0.026261,103.83816,103.805814,107.647542,111.805877,7.913576,7.990644,7.985917,8.018504,7.341445,7.341379,7.4157,7.401134,7.099625,7.111147,7.192132,7.203456,0
C01296,A_L18,DIGITAL_CMOS,CMOS_A,1.820827,1.844664,1.871629,1.897035,0.018325,0.018979,0.01924,0.019546,93.285547,93.417854,94.449263,96.641598,8.950956,8.963677,9.064783,9.169762,8.536618,8.61337,8.750204,8.954461,7.66979,7.649419,7.717295,7.814791,1
C01297,A_L18,DIGITAL_CMOS,CMOS_A,1.558375,1.58632,1.58136,1.598848,0.01521,0.015521,0.015693,0.015556,91.963541,92.281431,91.312825,91.367637,8.557659,8.56704,8.606888,8.662831,8.205831,8.2612,8.307183,8.360804,7.375236,7.451218,7.423631,7.37629,0
C01298,A_L18,DIGITAL_CMOS,CMOS_A,1.275754,1.280859,1.321151,1.35148,0.012736,0.012987,0.013387,0.013274,97.191943,98.802565,100.437828,101.249001,8.574237,8.565057,8.558048,8.523107,7.709551,7.742078,7.809243,7.826816,7.464804,7.392428,7.494091,7.490097,0
C01299,A_L18,DIGITAL_CMOS,CMOS_A,1.413676,1.400051,1.428858,1.457659,0.014513,0.014556,0.014912,0.015194,96.951655,98.208385,99.694531,100.418522,8.526029,8.544863,8.661152,8.7472,8.032518,8.181023,8.269496,8.528568,6.987043,7.067046,7.101958,7.184325,0
C01300,A_L18,DIGITAL_CMOS,CMOS_A,1.068785,1.086577,1.101349,1.105593,0.013049,0.013533,0.013443,0.013501,91.264305,92.535676,93.245901,94.072932,8.655296,8.66008,8.650764,8.697329,8.013621,7.989062,8.03049,8.039644,7.569381,7.562935,7.579349,7.611419,0
C01301,A_L18,DIGITAL_CMOS,CMOS_A,1.303186,1.345528,1.341471,1.409083,0.013517,0.013732,0.014013,0.014394,93.650053,92.926485,96.593211,99.737551,8.017393,8.016772,8.027156,8.115052,7.531098,7.572779,7.607653,7.604206,6.959481,7.0428,6.979321,6.980951,0
C01302,A_L18,DIGITAL_CMOS,CMOS_A,1.47541,1.508186,1.553934,1.625046,0.031221,0.031766,0.0328,0.033731,97.32,98.688928,101.817254,104.066741,8.823008,8.854031,8.981094,9.060615,7.975758,7.999089,8.110512,8.236747,7.026115,7.116503,7.0947,7.11863,0
C01303,A_L18,DIGITAL_CMOS,CMOS_A,1.413725,1.416018,1.409424,1.463648,0.011798,0.011904,0.012326,0.012493,92.329399,93.375081,94.515737,97.167518,8.961249,8.998038,8.952004,8.958553,8.481538,8.505418,8.479025,8.555531,7.504637,7.563789,7.563627,7.578144,0
